algo,arch,scale,query,reln,limit,reps,eps,pre_eps,run_eps,nosy_ans,gsens,bias_ans,true_ans,nosy_ans_list,bias_ans_list,gsens_list,avg_time,time_list
TSensDP,snap_facebook,1,q_triangle_d99715,source_348_circle_circle11,50,10,1.0,0.5,0.5,9903.29799801457,72.9,9953.6,10366.0,"[10610.209542290204, 9653.20640440602, 10127.36465715011, 9872.165867881755, 10316.40181500748, 10167.943022600532, 10446.871225808518, 9266.193449698087, 10321.414632825006, 8251.209362478003]","[10366.0, 9661.0, 10366.0, 10366.0, 10320.0, 10144.0, 10366.0, 9281.0, 10366.0, 8300.0]","[60, 20, 78, 134, 22, 21, 144, 19, 214, 17]",0.4798947811126709,"[0.49318861961364746, 0.4857628345489502, 0.4652252197265625, 0.4309051036834717, 0.4777030944824219, 0.49550557136535645, 0.5106205940246582, 0.4777812957763672, 0.49277162551879883, 0.4694838523864746]"
TSensDP,snap_facebook,1,q_triangle_d99715,source_348_circle_circle11,80,10,1.0,0.5,0.5,10043.392154802303,42.6,10072.1,10366.0,"[10406.113042684905, 10359.087111498913, 10366.362087134525, 10140.755223154107, 10117.579926395045, 9717.252428970178, 10070.505009971967, 9294.532672968884, 10307.179776420895, 9654.55426882362]","[10366.0, 10366.0, 10366.0, 10144.0, 10144.0, 9661.0, 10366.0, 9281.0, 10366.0, 9661.0]","[23, 23, 120, 21, 21, 20, 122, 19, 37, 20]",0.4670619487762451,"[0.46605992317199707, 0.43169188499450684, 0.4765191078186035, 0.47742366790771484, 0.4729428291320801, 0.4070014953613281, 0.46434831619262695, 0.503589391708374, 0.464008092880249, 0.5070347785949707]"
TSensDP,snap_facebook,1,q_triangle_d99715,source_348_circle_circle11,100,10,1.0,0.5,0.5,9146.121198884928,65.0,9221.0,10366.0,"[10072.144341129997, 9631.79296703792, 10439.70536286729, 2133.331225191625, 10556.547849858825, 9874.298312314737, 10071.785610615769, 10053.834726328543, 8275.028385659938, 10352.743207844649]","[10366.0, 9661.0, 10366.0, 2131.0, 10366.0, 10366.0, 10144.0, 10144.0, 8300.0, 10366.0]","[119, 20, 78, 9, 48, 151, 21, 21, 17, 166]",0.468957805633545,"[0.4565715789794922, 0.4916038513183594, 0.4676399230957031, 0.44701218605041504, 0.45513916015625, 0.4580068588256836, 0.4853808879852295, 0.47537946701049805, 0.4676947593688965, 0.4851493835449219]"
TSensDP,snap_facebook,1,q_triangle_d99715,source_348_circle_circle11,1000,10,1.0,0.5,0.5,6940.35376011776,233.6,7035.0,10366.0,"[9600.34580667632, 9727.764274994504, 12.036470588473772, 17.234623568586017, 10922.446301180824, 10299.429076408325, 10813.029480230198, 9945.869771689504, 2098.615933293496, 5966.76586254737]","[10366.0, 10366.0, 15.0, 15.0, 10366.0, 10366.0, 10366.0, 10366.0, 2131.0, 5993.0]","[248, 442, 1, 1, 136, 477, 669, 339, 9, 14]",0.4966815233230591,"[0.4453392028808594, 0.5307519435882568, 0.48207640647888184, 0.42520976066589355, 0.43666982650756836, 0.756385087966919, 0.4932112693786621, 0.4786868095397949, 0.419330358505249, 0.49915456771850586]"
TSensDP,snap_facebook,1,q_4cycle_a0d7e9,source_686_circle_circle12,10,10,1.0,0.5,0.5,19146.847687749167,194.8,18916.5,24166.0,"[20414.49707491268, 18285.988280963276, 21087.383104542223, 18567.64407689913, 18571.459384148802, 18301.234933683983, 17989.973300393714, 21028.352180113354, 17266.45436537207, 19955.490176462405]","[20561.0, 18112.0, 22168.0, 18484.0, 18294.0, 17755.0, 18112.0, 20561.0, 16433.0, 18685.0]","[219, 181, 237, 192, 188, 171, 179, 219, 159, 203]",0.3518737554550171,"[0.36419010162353516, 0.36812663078308105, 0.35788488388061523, 0.3527061939239502, 0.3632199764251709, 0.3373870849609375, 0.3541121482849121, 0.32649755477905273, 0.36290931701660156, 0.33170366287231445]"
TSensDP,snap_facebook,1,q_4cycle_a0d7e9,source_686_circle_circle12,100,10,1.0,0.5,0.5,19744.40605865492,206.4,19669.2,24166.0,"[21718.345865129933, 22103.679873965004, 18630.244684593315, 24426.742144940847, 17395.463147366376, 18168.562062743193, 21101.566854372697, 17412.6545695179, 18112.696761663483, 18374.104622256422]","[21237.0, 23365.0, 18484.0, 23894.0, 17250.0, 18294.0, 20344.0, 17585.0, 17755.0, 18484.0]","[228, 259, 196, 270, 166, 188, 213, 169, 177, 198]",0.3570312738418579,"[0.3182528018951416, 0.4020533561706543, 0.4079630374908447, 0.3210296630859375, 0.3733515739440918, 0.35550832748413086, 0.3512582778930664, 0.33161377906799316, 0.3442847728729248, 0.36499714851379395]"
TSensDP,snap_facebook,1,q_4cycle_a0d7e9,source_686_circle_circle12,500,10,1.0,0.5,0.5,17229.00932150001,296.4,16713.0,24166.0,"[20724.60215499818, 22643.05891871664, 18498.48323268697, 16282.505911097092, 8540.69508196275, 9135.034079107936, 5747.168361832175, 16002.992314400044, 21756.580643602978, 32958.97251659533]","[20782.0, 23894.0, 18484.0, 16123.0, 8545.0, 9109.0, 5738.0, 16123.0, 24166.0, 24166.0]","[222, 268, 196, 149, 78, 81, 59, 153, 346, 1412]",0.3765164136886597,"[0.403942346572876, 0.3820931911468506, 0.36940646171569824, 0.35846853256225586, 0.40737390518188477, 0.3775970935821533, 0.32985615730285645, 0.3293740749359131, 0.39110803604125977, 0.41594433784484863]"
TSensDP,snap_facebook,1,q_4cycle_a0d7e9,source_686_circle_circle12,1000,10,1.0,0.5,0.5,13333.610556139334,237.3,12845.8,24166.0,"[26569.06814728637, -6.1795278143007355, 27694.009190326553, 11704.41024166689, 23368.18772313851, 18364.806085765616, 794.5154628211736, 12389.65508095837, 12457.287141355893, 0.3460158882613522]","[24166.0, 2.0, 24166.0, 12564.0, 23365.0, 18685.0, 848.0, 12214.0, 12446.0, 2.0]","[1044, 1, 512, 119, 242, 206, 17, 114, 117, 1]",0.3732283592224121,"[0.4303169250488281, 0.3555750846862793, 0.40125608444213867, 0.34998512268066406, 0.3312242031097412, 0.3983769416809082, 0.34980249404907227, 0.4139378070831299, 0.35911059379577637, 0.342698335647583]"
TSensDP,snap_facebook,1,q_4cycle_a0d7e9,source_686_circle_circle12,1500,10,1.0,0.5,0.5,14166.219235642116,327.5,15116.0,24166.0,"[3.0979209027636125, 16254.42832582272, 4178.96741415057, 23163.494067655152, 23447.062474970397, 23671.753658143567, 7600.083609683331, 10958.259156454824, 24332.817707902464, 8052.228020735358]","[2.0, 24166.0, 4342.0, 23365.0, 24166.0, 24166.0, 7692.0, 11018.0, 24166.0, 8077.0]","[1, 1190, 50, 255, 380, 764, 76, 104, 378, 77]",0.3781190633773804,"[0.40922117233276367, 0.40465545654296875, 0.3825368881225586, 0.3535573482513428, 0.39470553398132324, 0.36622047424316406, 0.327986478805542, 0.3555154800415039, 0.392474889755249, 0.3943169116973877]"
TSensDP,snap_facebook,1,q_4cycle_a0d7e9,source_686_circle_circle12,10000,10,1.0,0.5,0.5,9494.221837876355,920.8,9896.7,24166.0,"[2.346186973443081, 2.5660541520704587, 28696.883269686816, 6.566034758120015, 0.15981643186536232, 24116.383797693834, 23016.210573891713, 2413.1863358406104, 16683.691852550237, 4.224456784866021]","[2.0, 2.0, 24166.0, 2.0, 2.0, 24166.0, 24166.0, 2293.0, 24166.0, 2.0]","[1, 1, 4381, 1, 1, 2275, 315, 31, 2201, 1]",0.3904536485671997,"[0.3404710292816162, 0.4391968250274658, 0.4780452251434326, 0.3925354480743408, 0.331881046295166, 0.46677708625793457, 0.3634626865386963, 0.3377969264984131, 0.4137265682220459, 0.34064364433288574]"
TSensDP,snap_facebook,1,q_triangle_484bb9,source_348_circle_circle11,1,10,1.0,0.5,0.5,20535.248497565433,35.5,20497.8,20751.0,"[20666.74290478851, 20605.987185984817, 20330.438301612412, 20658.089500213377, 20808.299561261276, 20406.200737365776, 20248.844434212613, 20700.313495757502, 20573.71166103127, 20353.857193426746]","[20665.0, 20601.0, 20331.0, 20665.0, 20751.0, 20389.0, 20191.0, 20665.0, 20331.0, 20389.0]","[33, 31, 28, 33, 85, 29, 27, 32, 28, 29]",0.5265885829925537,"[0.5351135730743408, 0.5554285049438477, 0.5139436721801758, 0.4984884262084961, 0.471221923828125, 0.5242319107055664, 0.5074820518493652, 0.5863420963287354, 0.5044922828674316, 0.5691413879394531]"
TSensDP,snap_facebook,1,q_triangle_484bb9,source_348_circle_circle11,30,10,1.0,0.5,0.5,20356.369383587717,36.3,20325.9,20751.0,"[19128.47370773883, 20601.496143293647, 20584.410052898846, 20332.569817532178, 20975.486129668672, 20795.680841467984, 20793.41238972203, 19768.93671872116, 20412.155573015723, 20171.072461818076]","[19074.0, 20665.0, 20601.0, 20331.0, 20751.0, 20751.0, 20751.0, 19813.0, 20331.0, 20191.0]","[24, 35, 31, 28, 70, 51, 43, 26, 28, 27]",0.5050320386886596,"[0.49131298065185547, 0.5442311763763428, 0.4767951965332031, 0.568117618560791, 0.5119054317474365, 0.49788451194763184, 0.4585611820220947, 0.4683644771575928, 0.5047764778137207, 0.5283713340759277]"
TSensDP,snap_facebook,1,q_triangle_484bb9,source_348_circle_circle11,50,10,1.0,0.5,0.5,20350.313788713684,42.1,20335.2,20751.0,"[20883.227553166933, 19443.928154625723, 19499.769045218134, 20794.82527750781, 20655.559029107833, 20411.292218604718, 20203.91761518537, 20463.73236480578, 20587.085078533586, 20559.80155038094]","[20751.0, 19449.0, 19449.0, 20751.0, 20539.0, 20331.0, 20191.0, 20539.0, 20601.0, 20751.0]","[44, 25, 25, 65, 30, 28, 27, 30, 31, 116]",0.5292678594589233,"[0.6684885025024414, 0.5621085166931152, 0.5236623287200928, 0.4913513660430908, 0.4880239963531494, 0.5057823657989502, 0.5224957466125488, 0.5030703544616699, 0.5081803798675537, 0.5195150375366211]"
TSensDP,snap_facebook,1,q_triangle_484bb9,source_348_circle_circle11,80,10,1.0,0.5,0.5,20083.935591473568,53.9,20054.9,20751.0,"[20891.169572989616, 20793.846027387022, 19408.66734767773, 20285.37230204059, 17134.976687390277, 19824.844436908283, 20450.04403158855, 20178.9599482703, 21050.78000809345, 20820.69555238987]","[20751.0, 20751.0, 19449.0, 20331.0, 17160.0, 19813.0, 20601.0, 20191.0, 20751.0, 20751.0]","[103, 68, 25, 28, 21, 26, 31, 27, 122, 88]",0.4961365699768066,"[0.5253591537475586, 0.47602367401123047, 0.49081993103027344, 0.4901270866394043, 0.5000796318054199, 0.49683642387390137, 0.49034595489501953, 0.4750494956970215, 0.4705955982208252, 0.5461287498474121]"
TSensDP,snap_facebook,1,q_triangle_484bb9,source_348_circle_circle11,100,10,1.0,0.5,0.5,19001.132833999032,49.8,18971.3,20751.0,"[20210.813626955736, 17251.801971938316, 20379.37303130731, 20646.37134695556, 20277.56039055407, 20886.423439637012, 14229.613181366163, 21146.205888971697, 14252.960628636976, 20730.204833667478]","[20191.0, 17160.0, 20751.0, 20665.0, 20191.0, 20751.0, 14251.0, 20751.0, 14251.0, 20751.0]","[27, 21, 114, 32, 27, 106, 18, 50, 18, 85]",0.4963718175888062,"[0.5134556293487549, 0.5018079280853271, 0.4465522766113281, 0.49472665786743164, 0.49538207054138184, 0.48364806175231934, 0.5059959888458252, 0.5159330368041992, 0.5139038562774658, 0.4923126697540283]"
TSensDP,snap_facebook,1,q_triangle_484bb9,source_348_circle_circle11,1000,10,1.0,0.5,0.5,13134.629311712155,287.3,13070.5,20751.0,"[19084.35621715649, 20232.310161625188, 19121.595910896296, 18690.22737659475, 12.050540528473498, 25093.623292725806, 9.87222223394023, 18029.50475637559, 11062.279746416021, 10.472892568988676]","[20751.0, 20751.0, 20751.0, 18666.0, 10.0, 20751.0, 10.0, 17930.0, 11075.0, 10.0]","[824, 763, 642, 23, 1, 580, 1, 22, 16, 1]",0.546199369430542,"[0.4777989387512207, 0.546729564666748, 0.536970853805542, 0.4737091064453125, 0.547555685043335, 0.5094969272613525, 0.5372464656829834, 0.46050047874450684, 0.8793127536773682, 0.4926729202270508]"
TSensDP,snap_facebook,1,q_triangle_c6971a,source_686_circle_circle12,1,10,1.0,0.5,0.5,3598.3018144496905,22.0,3602.6,3800.0,"[3849.57236356154, 3501.7247750132997, 3659.941868555028, 3074.7753684219615, 3512.626306100785, 3760.913895358139, 3768.1831450030027, 3266.7546146791824, 3784.280066801907, 3804.2457410020606]","[3750.0, 3526.0, 3658.0, 3074.0, 3526.0, 3750.0, 3750.0, 3442.0, 3800.0, 3750.0]","[24, 21, 22, 16, 21, 23, 23, 20, 26, 24]",0.25321216583251954,"[0.2654764652252197, 0.24556469917297363, 0.23531842231750488, 0.28055763244628906, 0.28587985038757324, 0.2428433895111084, 0.20925426483154297, 0.23492670059204102, 0.25845789909362793, 0.27384233474731445]"
TSensDP,snap_facebook,1,q_triangle_c6971a,source_686_circle_circle12,30,10,1.0,0.5,0.5,3106.464206623285,19.2,3106.2,3800.0,"[3768.046691672709, 3467.752189976867, 3515.1384853032973, 3249.6479612562453, 2226.512547720173, 3456.448413481924, 2486.526823158989, 1530.4983092670122, 3897.3319824190667, 3466.7386619765707]","[3800.0, 3442.0, 3526.0, 3250.0, 2202.0, 3442.0, 2514.0, 1560.0, 3800.0, 3526.0]","[25, 20, 21, 18, 12, 20, 13, 10, 32, 21]",0.2440855026245117,"[0.22591805458068848, 0.22555947303771973, 0.23720455169677734, 0.187760591506958, 0.24971747398376465, 0.28446340560913086, 0.26041507720947266, 0.2602579593658447, 0.27007627487182617, 0.23948216438293457]"
TSensDP,snap_facebook,1,q_triangle_c6971a,source_686_circle_circle12,50,10,1.0,0.5,0.5,3611.940979131903,29.1,3563.6,3800.0,"[3840.483231443993, 3411.097986846999, 3886.271145314024, 2173.540533395856, 3775.888688124114, 3772.710558433404, 3765.560251182162, 3469.6121135578105, 3991.750304257055, 4032.49497876361]","[3800.0, 3442.0, 3800.0, 2202.0, 3800.0, 3800.0, 3750.0, 3442.0, 3800.0, 3800.0]","[25, 20, 34, 12, 31, 55, 24, 20, 29, 41]",0.24870579242706295,"[0.24884581565856934, 0.28427600860595703, 0.26416707038879395, 0.24311351776123047, 0.2500736713409424, 0.20031499862670898, 0.21039867401123047, 0.2832920551300049, 0.24814200401306152, 0.25443410873413086]"
TSensDP,snap_facebook,1,q_triangle_c6971a,source_686_circle_circle12,80,10,1.0,0.5,0.5,3195.263939297295,33.8,3215.1,3800.0,"[2757.9525618787234, 3818.6762639717226, 3792.6088972401503, 862.7142042131188, 3551.9319769848876, 3394.6019657771208, 2737.025186480605, 3957.187390795889, 3379.762026824396, 3700.1789188063417]","[2738.0, 3800.0, 3800.0, 889.0, 3658.0, 3402.0, 2738.0, 3800.0, 3526.0, 3800.0]","[14, 32, 90, 8, 22, 19, 14, 88, 21, 30]",0.2467146158218384,"[0.2780933380126953, 0.24327754974365234, 0.2582056522369385, 0.25284576416015625, 0.22187304496765137, 0.24134349822998047, 0.27813053131103516, 0.23485684394836426, 0.22136569023132324, 0.23715424537658691]"
TSensDP,snap_facebook,1,q_triangle_c6971a,source_686_circle_circle12,100,10,1.0,0.5,0.5,2744.33586897698,25.5,2755.8,3800.0,"[1889.50482454938, 1245.0023606469947, 3752.3971948297913, 3104.031761869389, 3079.6673517326963, 3739.87428550254, 2511.129150702556, 2720.6364982172154, 3850.6727397638388, 1550.4425219554025]","[1890.0, 1240.0, 3800.0, 3142.0, 3074.0, 3800.0, 2514.0, 2738.0, 3800.0, 1560.0]","[11, 9, 45, 17, 16, 28, 13, 14, 92, 10]",0.2499405384063721,"[0.29054999351501465, 0.2294306755065918, 0.20643949508666992, 0.22191762924194336, 0.2691762447357178, 0.2791860103607178, 0.23453974723815918, 0.27174854278564453, 0.2455434799194336, 0.2508735656738281]"
TSensDP,snap_facebook,1,q_triangle_c6971a,source_686_circle_circle12,1000,10,1.0,0.5,0.5,2792.726963038537,572.7,3164.6,3800.0,"[-5021.883814287212, 8836.745849447583, 3780.828845477182, 3.696608353940717, 3861.768659452644, 3607.9115204984173, 1228.0821173711224, 3035.9163269954606, 4789.915982106012, 3804.2875349702226]","[3800.0, 3800.0, 3800.0, 6.0, 3800.0, 3800.0, 1240.0, 3800.0, 3800.0, 3800.0]","[2200, 445, 27, 1, 27, 96, 9, 388, 1324, 1210]",0.2716761589050293,"[0.31180787086486816, 0.28942418098449707, 0.24201416969299316, 0.2494056224822998, 0.26829981803894043, 0.28031158447265625, 0.22161006927490234, 0.30884408950805664, 0.27632832527160645, 0.26871585845947266]"
